hustobc_class,source_group,identity_official_code,identity_official_reading_jtz,identity_official_status,top1_official_code,top1_similarity,top1_official_reading_jtz,top1_official_status,top1_has_jitilin_entry,is_verified_correction
Y+H/60680,Y+H,U60680,,undeciphered,U6194D,0.6428,韦,deciphered,false,false
Y+H/60681,Y+H,U60681,,undeciphered,U61764,0.6945,十鬯,deciphered,false,false
Y+H/60682,Y+H,U60682,,undeciphered,U60CDC,0.6351,行,deciphered,true,false
Y+H/60683,Y+H,U60683,,undeciphered,U6066D,0.6545,焱,deciphered,true,false
Y+H/60684,Y+H,U60684,残疑字,deciphered,U6062F,0.6956,土,deciphered,true,false
Y+H/6068A,Y+H,U6068A,,undeciphered,U61B30,0.7061,,undeciphered,false,false
Y+H/6068B,Y+H,U6068B,,undeciphered,U60689,0.7846,,undeciphered,true,false
Y+H/6068F,Y+H,U6068F,帅,deciphered,U61712,0.6363,三人,deciphered,false,true
Y+H/60691,Y+H,U60691,,undeciphered,U619CA,0.5832,,undeciphered,true,false
Y+H/60692,Y+H,U60692,,undeciphered,U61852,0.6311,残疑字,deciphered,false,false
Y+H/60695,Y+H,U60695,,undeciphered,U611B5,0.6134,族,deciphered,true,false
Y+H/60698,Y+H,U60698,,undeciphered,U60299,0.6483,,undeciphered,false,false
Y+H/6069A,Y+H,U6069A,,undeciphered,U60178,0.6201,,undeciphered,true,false
Y+H/6069B,Y+H,U6069B,,undeciphered,U6025A,0.6293,,undeciphered,true,false
Y+H/6069C,Y+H,U6069C,陆,deciphered,U60852,0.6475,,undeciphered,true,true
Y+H/6069D,Y+H,U6069D,,undeciphered,U60266,0.6174,,undeciphered,true,false
Y+H/6069E,Y+H,U6069E,,undeciphered,U6069E,0.664,,undeciphered,true,false
Y+H/6069F,Y+H,U6069F,,undeciphered,U6047F,0.6383,,undeciphered,true,false
Y+H/606A1,Y+H,U606A1,,undeciphered,U6011A,0.6316,蔡,deciphered,false,false
Y+H/606A4,Y+H,U606A4,,undeciphered,U602A1,0.6486,嫀,deciphered,true,false
Y+H/606A5,Y+H,U606A5,,undeciphered,U60334,0.6642,萈,deciphered,true,false
Y+H/606A6,Y+H,U606A6,,undeciphered,U601A8,0.6647,既,deciphered,true,false
Y+H/606A7,Y+H,U606A7,,undeciphered,U6093A,0.6368,陷,deciphered,true,false
Y+H/606A8,Y+H,U606A8,,undeciphered,U60C6A,0.6013,残疑字,deciphered,true,false
Y+H/606A9,Y+H,U606A9,,undeciphered,U60E61,0.6293,残疑字,deciphered,false,false
Y+H/606AA,Y+H,U606AA,,undeciphered,U60C3C,0.6838,稼,deciphered,true,false
Y+H/606AB,Y+H,U606AB,,undeciphered,U603F3,0.7778,,undeciphered,false,false
Y+H/606AC,Y+H,U606AC,,undeciphered,U61B17,0.6811,翌日,deciphered,false,false
Y+H/606AD,Y+H,U606AD,,undeciphered,U606AD,0.6589,,undeciphered,true,false
Y+H/606AF,Y+H,U606AF,,undeciphered,U61121,0.6679,中,deciphered,true,false
Y+H/606B0,Y+H,U606B0,,undeciphered,U6051C,0.6788,鑿,deciphered,true,false
Y+H/606B1,Y+H,U606B1,,undeciphered,U606B1,0.7061,,undeciphered,true,false
Y+H/606B2,Y+H,U606B2,,undeciphered,U60697,0.6343,颠,deciphered,true,false
Y+H/606B3,Y+H,U606B3,,undeciphered,U61A04,0.6974,,undeciphered,false,false
Y+H/606B5,Y+H,U606B5,,undeciphered,U60F00,0.6026,,undeciphered,true,false
Y+H/606B6,Y+H,U606B6,,undeciphered,U6197C,0.6997,水,deciphered,true,false
Y+H/606BC,Y+H,U606BC,洚,deciphered,U60F50,0.7346,,undeciphered,true,true
Y+H/606BD,Y+H,U606BD,,undeciphered,U606BD,0.7312,,undeciphered,true,false
Y+H/606C1,Y+H,U606C1,淄,deciphered,U60F00,0.6547,,undeciphered,true,true
Y+H/606C3,Y+H,U606C3,窪,deciphered,U606C3,0.7166,窪,deciphered,unknown-if-fetch-failed,true
Y+H/606C4,Y+H,U606C4,沖,deciphered,U606C4,0.7155,沖,deciphered,true,true
Y+H/606C8,Y+H,U606C8,,undeciphered,U606C8,0.713,,undeciphered,true,false
Y+H/606C9,Y+H,U606C9,沉,deciphered,U60BDB,0.6544,商,deciphered,true,true
Y+H/606CA,Y+H,U606CA,,undeciphered,U606B4,0.6579,水,deciphered,true,false
Y+H/606CB,Y+H,U606CB,,undeciphered,U61539,0.6814,妣乙,deciphered,true,false
Y+H/606CC,Y+H,U606CC,,undeciphered,U606CC,0.7158,,undeciphered,false,false
Y+H/606D6,Y+H,U606D6,沉,deciphered,U604FA,0.6358,叔,deciphered,true,true
Y+H/606D9,Y+H,U606D9,沉,deciphered,U606D9,0.7069,沉,deciphered,unknown-if-fetch-failed,true
Y+H/606DA,Y+H,U606DA,,undeciphered,U6013F,0.6479,叕,deciphered,false,false
Y+H/606DB,Y+H,U606DB,,undeciphered,U61331,0.6119,爻（学）,deciphered,true,false
Y+H/606DC,Y+H,U606DC,河,deciphered,U60FA1,0.6408,甗,deciphered,true,true
Y+H/606DD,Y+H,U606DD,,undeciphered,U6197B,0.5839,水,deciphered,true,false
Y+H/606DE,Y+H,U606DE,,undeciphered,U60F50,0.6588,,undeciphered,true,false
Y+H/606E0,Y+H,U606E0,,undeciphered,U606E0,0.7568,,undeciphered,false,false
Y+H/606E1,Y+H,U606E1,,undeciphered,U617B7,0.6047,小示,deciphered,false,false
Y+H/606E3,Y+H,U606E3,,undeciphered,U60FE2,0.6093,斝,deciphered,true,false
Y+H/606E4,Y+H,U606E4,,undeciphered,U606E4,0.6944,,undeciphered,false,false
Y+H/606E6,Y+H,U606E6,,undeciphered,U60F8F,0.6684,酒,deciphered,true,false
Y+H/606E8,Y+H,U606E8,,undeciphered,U61224,0.6676,澅,deciphered,true,false
Y+H/606F0,Y+H,U606F0,,undeciphered,U606C3,0.6519,窪,deciphered,unknown-if-fetch-failed,false
Y+H/606F1,Y+H,U606F1,,undeciphered,U60A29,0.628,,undeciphered,true,false
Y+H/606F2,Y+H,U606F2,,undeciphered,U608F0,0.664,,undeciphered,false,false
Y+H/606F3,Y+H,U606F3,,undeciphered,U600ED,0.6375,,undeciphered,false,false
Y+H/606F4,Y+H,U606F4,,undeciphered,U606F4,0.648,,undeciphered,false,false
Y+H/606F5,Y+H,U606F5,,undeciphered,U6197D,0.6254,水,deciphered,true,false
Y+H/606F7,Y+H,U606F7,,undeciphered,U60663,0.6839,,undeciphered,true,false
Y+H/606F8,Y+H,U606F8,,undeciphered,U60F3E,0.7394,泞,deciphered,true,false
Y+H/606FA,Y+H,U606FA,,undeciphered,U60FA6,0.6691,,undeciphered,true,false
Y+H/606FB,Y+H,U606FB,,undeciphered,U60FBE,0.668,残疑字,deciphered,false,false
Y+H/606FD,Y+H,U606FD,残疑字,deciphered,U60C8F,0.6265,,undeciphered,false,false
Y+H/606FE,Y+H,U606FE,残疑字,deciphered,U60F3E,0.6772,泞,deciphered,true,false
Y+H/60706,Y+H,U60706,,undeciphered,U60706,0.7593,,undeciphered,true,false
Y+H/60707,Y+H,U60707,,undeciphered,U606E6,0.6887,,undeciphered,false,false
Y+H/60708,Y+H,U60708,,undeciphered,U60708,0.7318,,undeciphered,true,false
Y+H/6070D,Y+H,U6070D,,undeciphered,U60791,0.6279,杏,deciphered,true,false
Y+H/6070F,Y+H,U6070F,,undeciphered,U609DD,0.6596,,undeciphered,true,false
Y+H/60710,Y+H,U60710,,undeciphered,U60755,0.6596,苞,deciphered,true,false
Y+H/60711,Y+H,U60711,,undeciphered,U60B05,0.6907,,undeciphered,true,false
Y+H/60713,Y+H,U60713,残疑字,deciphered,U6052A,0.6703,,undeciphered,true,false
Y+H/60714,Y+H,U60714,,undeciphered,U606B5,0.6578,,undeciphered,true,false
Y+H/60716,Y+H,U60716,,undeciphered,U60F6E,0.7606,,undeciphered,true,false
Y+H/60717,Y+H,U60717,,undeciphered,U60F00,0.7428,,undeciphered,true,false
Y+H/60718,Y+H,U60718,,undeciphered,U60718,0.8266,,undeciphered,true,false
Y+H/6071C,Y+H,U6071C,,undeciphered,U6044F,0.6778,,undeciphered,false,false
Y+H/6071F,Y+H,U6071F,,undeciphered,U6071F,0.7303,,undeciphered,true,false
Y+H/60720,Y+H,U60720,,undeciphered,U60720,0.7308,,undeciphered,true,false
Y+H/60721,Y+H,U60721,,undeciphered,U61116,0.6602,中妣,deciphered,true,false
Y+H/60722,Y+H,U60722,,undeciphered,U60722,0.6642,,undeciphered,false,false
Y+H/60724,Y+H,U60724,,undeciphered,U613B8,0.69,,undeciphered,true,false
Y+H/60725,Y+H,U60725,,undeciphered,U61539,0.6825,妣乙,deciphered,true,false
Y+H/60726,Y+H,U60726,,undeciphered,U6141C,0.6356,㲹（皆）,deciphered,true,false
Y+H/60728,Y+H,U60728,,undeciphered,U61764,0.6233,十鬯,deciphered,false,false
Y+H/60729,Y+H,U60729,,undeciphered,U607C5,0.6983,丧,deciphered,true,false
Y+H/6072A,Y+H,U6072A,残疑字,deciphered,U60775,0.7044,,undeciphered,true,false
Y+H/6072B,Y+H,U6072B,湡,deciphered,U60FDC,0.6701,,undeciphered,false,true
Y+H/6072C,Y+H,U6072C,,undeciphered,U60878,0.6915,牧,deciphered,true,false
Y+H/6072D,Y+H,U6072D,,undeciphered,U606D5,0.5984,,undeciphered,false,false
Y+H/6072E,Y+H,U6072E,残疑字,deciphered,U6156D,0.6498,兄戊,deciphered,true,false
Y+H/60730,Y+H,U60730,,undeciphered,U60F46,0.6935,,undeciphered,true,false
Y+H/60731,Y+H,U60731,残疑字,deciphered,U6043A,0.6334,逸,deciphered,unknown-if-fetch-failed,false
Y+H/60732,Y+H,U60732,残疑字,deciphered,U61B07,0.7101,,undeciphered,true,false
Y+H/60733,Y+H,U60733,,undeciphered,U6030B,0.7053,眢,deciphered,true,false
Y+H/60734,Y+H,U60734,,undeciphered,U61023,0.7421,壴,deciphered,false,false
Y+H/60738,Y+H,U60738,,undeciphered,U611DD,0.7172,干,deciphered,true,false
Y+H/6073C,Y+H,U6073C,,undeciphered,U605F9,0.6517,,undeciphered,true,false
Y+H/6073E,Y+H,U6073E,,undeciphered,U6073E,0.6846,,undeciphered,false,false
Y+H/60741,Y+H,U60741,,undeciphered,U60C42,0.6926,邦,deciphered,true,false
Y+H/60743,Y+H,U60743,,undeciphered,U60789,0.7027,杞,deciphered,true,false
Y+H/60744,Y+H,U60744,,undeciphered,U60E32,0.6902,刈,deciphered,true,false
Y+H/60745,Y+H,U60745,,undeciphered,U6143D,0.7661,,undeciphered,true,false
Y+H/60747,Y+H,U60747,,undeciphered,U60748,0.6514,,undeciphered,false,false
Y+H/60749,Y+H,U60749,,undeciphered,U60748,0.6409,,undeciphered,false,false
Y+H/6074A,Y+H,U6074A,,undeciphered,U60406,0.746,濒,deciphered,false,false
Y+H/6074B,Y+H,U6074B,,undeciphered,U6066B,0.6584,,undeciphered,true,false
Y+H/6074C,Y+H,U6074C,,undeciphered,U6190C,0.7037,,undeciphered,false,false
Y+H/6074F,Y+H,U6074F,,undeciphered,U6074F,0.6468,,undeciphered,true,false
Y+H/60754,Y+H,U60754,苞,deciphered,U60592,0.6468,,undeciphered,false,true
Y+H/6075C,Y+H,U6075C,莫（暮）,deciphered,U6102F,0.712,壴,deciphered,false,true
Y+H/60760,Y+H,U60760,暮,deciphered,U60712,0.6569,渔,deciphered,true,true
Y+H/60761,Y+H,U60761,,undeciphered,U60761,0.672,,undeciphered,false,false
Y+H/60763,Y+H,U60763,暮,deciphered,U60424,0.7008,韦,deciphered,true,true
Y+H/60768,Y+H,U60768,,undeciphered,U616CB,0.6805,疐,deciphered,true,false
Y+H/60769,Y+H,U60769,,undeciphered,U6066B,0.6447,,undeciphered,true,false
Y+H/6076A,Y+H,U6076A,,undeciphered,U60424,0.6867,韦,deciphered,true,false
Y+H/6076B,Y+H,U6076B,,undeciphered,U6017D,0.637,邑,deciphered,false,false
Y+H/6076D,Y+H,U6076D,,undeciphered,U6076D,0.7535,,undeciphered,false,false
Y+H/6076E,Y+H,U6076E,,undeciphered,U618ED,0.7171,,undeciphered,false,false
Y+H/6076F,Y+H,U6076F,,undeciphered,U607BA,0.7206,,undeciphered,true,false
Y+H/60770,Y+H,U60770,早*,deciphered,U614AF,0.6281,未,deciphered,true,true
Y+H/60772,Y+H,U60772,,undeciphered,U613F3,0.6562,六十,deciphered,true,false
Y+H/60773,Y+H,U60773,早*,deciphered,U606B8,0.7219,川（水）,deciphered,true,true
Y+H/60774,Y+H,U60774,,undeciphered,U60F0D,0.643,盟,deciphered,false,false
Y+H/60776,Y+H,U60776,,undeciphered,U612A5,0.6809,櫟,deciphered,true,false
Y+H/60777,Y+H,U60777,樁,deciphered,U6064D,0.6668,岳,deciphered,true,true
Y+H/60779,Y+H,U60779,,undeciphered,U60D4A,0.7223,,undeciphered,true,false
Y+H/6077D,Y+H,U6077D,残疑字,deciphered,U60522,0.6914,枚,deciphered,true,false
Y+H/60781,Y+H,U60781,,undeciphered,U607C5,0.6528,丧,deciphered,true,false
Y+H/60782,Y+H,U60782,,undeciphered,U61359,0.7472,玨,deciphered,false,false
Y+H/60784,Y+H,U60784,,undeciphered,U60784,0.6691,,undeciphered,false,false
Y+H/60785,Y+H,U60785,残疑字,deciphered,U604B9,0.6805,,undeciphered,true,false
Y+H/60787,Y+H,U60787,,undeciphered,U61312,0.6982,残疑字,deciphered,false,false
Y+H/6078C,Y+H,U6078C,,undeciphered,U60CD2,0.7083,農（晨）,deciphered,true,false
Y+H/6078D,Y+H,U6078D,,undeciphered,U60791,0.6713,杏,deciphered,true,false
Y+H/6078E,Y+H,U6078E,,undeciphered,U60CEE,0.7186,,undeciphered,true,false
Y+H/60790,Y+H,U60790,,undeciphered,U60115,0.6761,舞,deciphered,true,false
Y+H/60792,Y+H,U60792,,undeciphered,U60792,0.6883,,undeciphered,true,false
Y+H/60793,Y+H,U60793,,undeciphered,U61359,0.7304,玨,deciphered,false,false
Y+H/60796,Y+H,U60796,,undeciphered,U60796,0.7049,,undeciphered,false,false
Y+H/60797,Y+H,U60797,,undeciphered,U60F09,0.5715,盟,deciphered,false,false
Y+H/60798,Y+H,U60798,,undeciphered,U60798,0.6823,,undeciphered,false,false
Y+H/60799,Y+H,U60799,残疑字,deciphered,U60722,0.715,,undeciphered,false,false
Y+H/6079E,Y+H,U6079E,,undeciphered,U61808,0.6614,黑牛,deciphered,false,false
Y+H/607A2,Y+H,U607A2,,undeciphered,U607A2,0.7243,,undeciphered,false,false
Y+H/607A3,Y+H,U607A3,,undeciphered,U6079D,0.7357,柏,deciphered,true,false
Y+H/607A6,Y+H,U607A6,,undeciphered,U607A6,0.7501,,undeciphered,true,false
Y+H/607A9,Y+H,U607A9,,undeciphered,U6079D,0.7512,柏,deciphered,true,false
Y+H/607B3,Y+H,U607B3,春,deciphered,U607B3,0.7864,春,deciphered,false,true
Y+H/607B5,Y+H,U607B5,,undeciphered,U607B5,0.8013,,undeciphered,false,false
Y+H/607B6,Y+H,U607B6,,undeciphered,U607B6,0.6934,,undeciphered,true,false
Y+H/607BA,Y+H,U607BA,,undeciphered,U611E8,0.6417,行单,deciphered,true,false
Y+H/607BB,Y+H,U607BB,,undeciphered,U607BB,0.7465,,undeciphered,true,false
Y+H/607BD,Y+H,U607BD,,undeciphered,U6133A,0.5541,残疑字,deciphered,false,false
Y+H/607BE,Y+H,U607BE,,undeciphered,U612A7,0.648,樂,deciphered,true,false
Y+H/607C1,Y+H,U607C1,,undeciphered,U607BA,0.6828,,undeciphered,true,false
Y+H/607C3,Y+H,U607C3,,undeciphered,U607C3,0.7974,,undeciphered,true,false
Y+H/607C8,Y+H,U607C8,,undeciphered,U619F4,0.664,,undeciphered,false,false
Y+H/607C9,Y+H,U607C9,,undeciphered,U61A2C,0.7106,,undeciphered,false,false
Y+H/607CA,Y+H,U607CA,,undeciphered,U60FB4,0.6452,獻,deciphered,true,false
Y+H/607CC,Y+H,U607CC,,undeciphered,U607CC,0.6697,,undeciphered,true,false
Y+H/607CE,Y+H,U607CE,束,deciphered,U6083C,0.6749,束,deciphered,true,true
Y+H/607CF,Y+H,U607CF,,undeciphered,U607D1,0.6504,亲,deciphered,false,false
Y+H/607D0,Y+H,U607D0,,undeciphered,U607C3,0.7615,,undeciphered,true,false
Y+H/607D2,Y+H,U607D2,,undeciphered,U607D2,0.7176,,undeciphered,true,false
Y+H/607D5,Y+H,U607D5,,undeciphered,U607D5,0.735,,undeciphered,false,false
Y+H/607DC,Y+H,U607DC,,undeciphered,U605D0,0.6305,,undeciphered,false,false
Y+H/607DD,Y+H,U607DD,椎,deciphered,U604EF,0.611,秦,deciphered,true,true
Y+H/607E0,Y+H,U607E0,,undeciphered,U60761,0.7015,,undeciphered,false,false
Y+H/607E1,Y+H,U607E1,,undeciphered,U607A5,0.6815,埜,deciphered,true,false
Y+H/607E2,Y+H,U607E2,,undeciphered,U60751,0.6824,莽,deciphered,true,false
Y+H/607E3,Y+H,U607E3,,undeciphered,U608F2,0.7189,,undeciphered,false,false
Y+H/607E4,Y+H,U607E4,残疑字,deciphered,U608EE,0.788,,undeciphered,true,false
Y+H/607E8,Y+H,U607E8,,undeciphered,U613B2,0.6615,朿,deciphered,true,false
Y+H/607ED,Y+H,U607ED,,undeciphered,U607ED,0.7178,,undeciphered,false,false
Y+H/607EF,Y+H,U607EF,,undeciphered,U6012A,0.8093,乘,deciphered,true,false
Y+H/607F0,Y+H,U607F0,,undeciphered,U60D3D,0.7214,迅,deciphered,true,false
Y+H/607F4,Y+H,U607F4,,undeciphered,U60814,0.7203,来,deciphered,true,false
Y+H/607F5,Y+H,U607F5,,undeciphered,U60814,0.6941,来,deciphered,true,false
Y+H/607F7,Y+H,U607F7,,undeciphered,U60814,0.7947,来,deciphered,true,false
Y+H/607FB,Y+H,U607FB,,undeciphered,U607FB,0.6971,,undeciphered,false,false
Y+H/607FC,Y+H,U607FC,残疑字,deciphered,U6019C,0.6903,,undeciphered,false,false
Y+H/607FD,Y+H,U607FD,,undeciphered,U60753,0.7483,丧,deciphered,true,false
Y+H/607FE,Y+H,U607FE,,undeciphered,U60753,0.7286,丧,deciphered,true,false
Y+H/60800,Y+H,U60800,,undeciphered,U60AFB,0.6594,,undeciphered,true,false
Y+H/60803,Y+H,U60803,,undeciphered,U606B4,0.7195,水,deciphered,true,false
Y+H/60804,Y+H,U60804,,undeciphered,U60DF6,0.6931,義京,deciphered,true,false
Y+H/60805,Y+H,U60805,,undeciphered,U6136D,0.6385,,undeciphered,true,false
Y+H/60811,Y+H,U60811,,undeciphered,U61172,0.6774,重,deciphered,false,false
Y+H/60812,Y+H,U60812,,undeciphered,U61344,0.6048,,undeciphered,true,false
Y+H/60813,Y+H,U60813,,undeciphered,U60813,0.8176,,undeciphered,true,false
Y+H/60815,Y+H,U60815,,undeciphered,U60815,0.6735,,undeciphered,false,false
Y+H/60816,Y+H,U60816,黍,deciphered,U60814,0.7057,来,deciphered,true,true
Y+H/60817,Y+H,U60817,黍,deciphered,U6080D,0.635,黍,deciphered,true,true
Y+H/6081A,Y+H,U6081A,,undeciphered,U60825,0.7231,,undeciphered,false,false
Y+H/6081B,Y+H,U6081B,,undeciphered,U60825,0.68,,undeciphered,false,false
Y+H/6081C,Y+H,U6081C,,undeciphered,U60D49,0.7216,,undeciphered,true,false
Y+H/6081D,Y+H,U6081D,,undeciphered,U6180A,0.7064,企朿,deciphered,false,false
Y+H/60821,Y+H,U60821,,undeciphered,U6081E,0.7397,麥,deciphered,true,false
Y+H/60822,Y+H,U60822,,undeciphered,U61A4B,0.7272,垂,deciphered,false,false
Y+H/60823,Y+H,U60823,,undeciphered,U6094A,0.7124,,undeciphered,true,false
Y+H/60824,Y+H,U60824,,undeciphered,U605F5,0.6889,,undeciphered,false,false
Y+H/60825,Y+H,U60825,,undeciphered,U60825,0.7613,,undeciphered,false,false
Y+H/60826,Y+H,U60826,,undeciphered,U60826,0.6766,,undeciphered,false,false
Y+H/60829,Y+H,U60829,,undeciphered,U607C5,0.644,丧,deciphered,true,false
Y+H/6082A,Y+H,U6082A,来,deciphered,U61616,0.6316,黍,deciphered,true,true
Y+H/6082B,Y+H,U6082B,,undeciphered,U6082B,0.6781,,undeciphered,true,false
Y+H/6082C,Y+H,U6082C,,undeciphered,U60980,0.6833,雚,deciphered,true,false
Y+H/6082D,Y+H,U6082D,,undeciphered,U6053C,0.7019,,undeciphered,false,false
Y+H/60831,Y+H,U60831,,undeciphered,U60831,0.6701,,undeciphered,false,false
Y+H/60832,Y+H,U60832,,undeciphered,U61764,0.6771,十鬯,deciphered,false,false
Y+H/60833,Y+H,U60833,,undeciphered,U613B2,0.6472,朿,deciphered,true,false
Y+H/60835,Y+H,U60835,尞,deciphered,U60655,0.6236,赤,deciphered,true,true
Y+H/6083E,Y+H,U6083E,,undeciphered,U6083C,0.7491,束,deciphered,true,false
Y+H/6083F,Y+H,U6083F,,undeciphered,U6083C,0.7387,束,deciphered,true,false
Y+H/60840,Y+H,U60840,,undeciphered,U60840,0.6793,,undeciphered,false,false
Y+H/60841,Y+H,U60841,,undeciphered,U60840,0.6713,,undeciphered,false,false
Y+H/60842,Y+H,U60842,,undeciphered,U6064D,0.6924,岳,deciphered,true,false
Y+H/60843,Y+H,U60843,,undeciphered,U6064D,0.6777,岳,deciphered,true,false
Y+H/60844,Y+H,U60844,,undeciphered,U60844,0.6718,,undeciphered,true,false
Y+H/60845,Y+H,U60845,,undeciphered,U60815,0.6215,,undeciphered,false,false
Y+H/6084E,Y+H,U6084E,,undeciphered,U613B2,0.6131,朿,deciphered,true,false
Y+H/6084F,Y+H,U6084F,,undeciphered,U618ED,0.7163,,undeciphered,false,false
Y+H/60851,Y+H,U60851,求,deciphered,U6011E,0.684,蔡,deciphered,false,true
Y+H/60852,Y+H,U60852,,undeciphered,U6084D,0.7181,祗,deciphered,true,false
Y+H/60859,Y+H,U60859,,undeciphered,U6015B,0.6909,屰,deciphered,false,false
Y+H/6085E,Y+H,U6085E,,undeciphered,U6172F,0.7883,卅牛,deciphered,false,false
Y+H/60860,Y+H,U60860,羞,deciphered,U60866,0.7092,,undeciphered,true,true
Y+H/60863,Y+H,U60863,,undeciphered,U61764,0.6572,十鬯,deciphered,false,false
Y+H/60865,Y+H,U60865,,undeciphered,U60866,0.7816,,undeciphered,true,false
Y+H/60866,Y+H,U60866,,undeciphered,U60866,0.811,,undeciphered,true,false
Y+H/60867,Y+H,U60867,,undeciphered,U60867,0.8382,,undeciphered,true,false
Y+H/60868,Y+H,U60868,,undeciphered,U60866,0.7535,,undeciphered,true,false
Y+H/60869,Y+H,U60869,,undeciphered,U60866,0.794,,undeciphered,true,false
Y+H/6086C,Y+H,U6086C,,undeciphered,U619DE,0.6268,,undeciphered,false,false
Y+H/6086D,Y+H,U6086D,萈,deciphered,U6086D,0.6808,萈,deciphered,false,true
Y+H/60870,Y+H,U60870,,undeciphered,U60870,0.653,,undeciphered,true,false
Y+H/60871,Y+H,U60871,,undeciphered,U6087B,0.6268,骍,deciphered,true,false
Y+H/60873,Y+H,U60873,,undeciphered,U6190C,0.6512,,undeciphered,false,false
Y+H/60875,Y+H,U60875,,undeciphered,U60713,0.7241,残疑字,deciphered,true,false
Y+H/60876,Y+H,U60876,,undeciphered,U619C9,0.6627,,undeciphered,true,false
Y+H/60879,Y+H,U60879,,undeciphered,U60879,0.7898,,undeciphered,true,false
Y+H/6087A,Y+H,U6087A,,undeciphered,U6087B,0.756,骍,deciphered,true,false
Y+H/6087C,Y+H,U6087C,,undeciphered,U6086A,0.7657,羊,deciphered,true,false
Y+H/6087D,Y+H,U6087D,,undeciphered,U6087B,0.7499,骍,deciphered,true,false
Y+H/6087F,Y+H,U6087F,,undeciphered,U60DA3,0.7343,戒,deciphered,false,false
Y+H/60880,Y+H,U60880,,undeciphered,U6086A,0.7049,羊,deciphered,true,false
Y+H/60882,Y+H,U60882,,undeciphered,U60FE2,0.6444,斝,deciphered,true,false
Y+H/60883,Y+H,U60883,,undeciphered,U60879,0.6961,,undeciphered,true,false
Y+H/60884,Y+H,U60884,萈,deciphered,U60884,0.7502,萈,deciphered,true,true
Y+H/60886,Y+H,U60886,,undeciphered,U6091B,0.7073,廌,deciphered,false,false
Y+H/60887,Y+H,U60887,,undeciphered,U60751,0.6814,莽,deciphered,true,false
Y+H/60888,Y+H,U60888,,undeciphered,U61B6C,0.6358,,undeciphered,true,false
Y+H/6088B,Y+H,U6088B,,undeciphered,U601A9,0.6597,,undeciphered,true,false
Y+H/6088F,Y+H,U6088F,,undeciphered,U60788,0.6346,杕,deciphered,true,false
Y+H/60891,Y+H,U60891,,undeciphered,U600B3,0.665,,undeciphered,true,false
Y+H/60892,Y+H,U60892,,undeciphered,U60DDE,0.6977,,undeciphered,false,false
Y+H/60893,Y+H,U60893,,undeciphered,U60D00,0.6597,衍,deciphered,true,false
Y+H/60895,Y+H,U60895,,undeciphered,U615A4,0.6284,八百,deciphered,false,false
Y+H/60896,Y+H,U60896,,undeciphered,U617E0,0.6906,,undeciphered,false,false
Y+H/60899,Y+H,U60899,,undeciphered,U608C4,0.708,,undeciphered,true,false
Y+H/6089A,Y+H,U6089A,,undeciphered,U60DC3,0.6826,忒,deciphered,false,false
Y+H/6089B,Y+H,U6089B,,undeciphered,U60695,0.6921,,undeciphered,true,false
Y+H/6089C,Y+H,U6089C,,undeciphered,U6089C,0.6286,,undeciphered,false,false
Y+H/6089F,Y+H,U6089F,,undeciphered,U608A2,0.6812,,undeciphered,false,false
Y+H/608A2,Y+H,U608A2,,undeciphered,U608A2,0.7458,,undeciphered,false,false
Y+H/608A3,Y+H,U608A3,,undeciphered,U608AC,0.6985,,undeciphered,true,false
Y+H/608A4,Y+H,U608A4,,undeciphered,U608A4,0.7503,,undeciphered,true,false
Y+H/608A8,Y+H,U608A8,,undeciphered,U61A84,0.7144,,undeciphered,false,false
Y+H/608A9,Y+H,U608A9,,undeciphered,U608A9,0.7477,,undeciphered,true,false
Y+H/608AA,Y+H,U608AA,,undeciphered,U60E28,0.6673,璧,deciphered,true,false
Y+H/608AB,Y+H,U608AB,,undeciphered,U6011C,0.6946,叕,deciphered,false,false
Y+H/608AC,Y+H,U608AC,,undeciphered,U60D93,0.7322,伐,deciphered,true,false
Y+H/608AD,Y+H,U608AD,,undeciphered,U608A2,0.671,,undeciphered,false,false
Y+H/608B0,Y+H,U608B0,,undeciphered,U608A5,0.7667,豚,deciphered,true,false
Y+H/608B2,Y+H,U608B2,,undeciphered,U608A2,0.6471,,undeciphered,false,false
Y+H/608B4,Y+H,U608B4,,undeciphered,U608B4,0.7093,,undeciphered,false,false
Y+H/608B5,Y+H,U608B5,,undeciphered,U609F3,0.7916,,undeciphered,false,false
Y+H/608B6,Y+H,U608B6,,undeciphered,U611FD,0.7338,寤,deciphered,true,false
Y+H/608B7,Y+H,U608B7,,undeciphered,U61301,0.6895,,undeciphered,false,false
Y+H/608B8,Y+H,U608B8,,undeciphered,U6124F,0.7304,羲,deciphered,false,false
